latitude,longitude,ano_flate,ano_punkt,hovedtype,kartleggin,sp,file,temperature_WQ,precipitation_Annual,road_distance,name
61.20122197639973,11.717330055961018,ANO0798,ANO0798_22,Skogsmark,T4-C-9,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.470849990844727,860.34619140625,200,0798_22_T4-C-9_vm_12_860_200
61.20046889749575,11.715918672421285,ANO0798,ANO0798_11,Skogsmark,T4-C-9,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.520116806030273,860.6353759765625,300,0798_11_T4-C-9_vm_13_861_300
61.20190295960099,11.715769214380877,ANO0798,ANO0798_31,Skogsmark,T4-C-9,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.470849990844727,860.34619140625,200,0798_31_T4-C-9_vm_12_860_200
61.20265604037183,11.717180657436211,ANO0798,ANO0798_42,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.429816246032715,860.058837890625,100,0798_42_T4-C-5_vm_12_860_100
61.204090103823646,11.717031243271276,ANO0798,ANO0798_62,Skogsmark,T4-C-9,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.380332946777344,859.4888916015625,100,0798_62_T4-C-9_vm_12_859_100
60.49363805748845,10.71563302945841,ANO0803,ANO0803_13,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.595333099365234,799.4100341796875,300,0803_13_T4-C-1_vm_14_799_300
60.4944010311552,10.716990335936124,ANO0803,ANO0803_24,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.599316596984863,800.2451171875,400,0803_24_T4-C-5_vm_14_800_400
60.494307626201724,10.714086391062223,ANO0803,ANO0803_22,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.583649635314941,799.96051025390625,200,0803_22_T4-C-5_vm_14_800_200
60.493731428179146,10.718536920335653,ANO0803,ANO0803_15,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.58899974822998,799.96771240234375,360.55511474609375,0803_15_T4-C-1_vm_14_800_361
60.4944943730025,10.719894300186363,ANO0803,ANO0803_26,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.573883056640625,801.06829833984375,412.3105773925781,0803_26_T4-C-5_vm_14_801_412
60.495833591523734,10.716801048325445,ANO0803,ANO0803_44,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.599166870117188,800.95428466796875,400,0803_44_T4-C-1_vm_14_801_400
60.49717273543063,10.713707541686476,ANO0803,ANO0803_62,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.590466499328613,802.0272216796875,223.60679626464844,0803_62_T4-C-5_vm_14_802_224
60.49726615122804,10.716611741335631,ANO0803,ANO0803_64,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.604249954223633,802.3602294921875,412.3105773925781,0803_64_T4-C-1_vm_14_802_412
60.4950706154788,10.71544368784854,ANO0803,ANO0803_33,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.594583511352539,800.0592041015625,300,0803_33_T4-C-1_vm_14_800_300
60.4951639915892,10.718347706101893,ANO0803,ANO0803_35,Myr- og sumpskogsmark,V2-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.590433120727539,800.5994873046875,447.2135925292969,0803_35_V2-C-1_vm_14_801_447
60.49735950391205,10.719515960366714,ANO0803,ANO0803_66,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.589483261108398,803.03118896484375,424.2640686035156,0803_66_T4-C-5_vm_14_803_424
60.496409728162945,10.712350200599092,ANO0803,ANO0803_51,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.589399337768555,801.29400634765625,200,0803_51_T4-C-5_vm_14_801_200
69.07301012898039,17.9705199506901,ANO0827,ANO0827_55,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.616983413696289,953.16339111328125,141.42135620117188,0827_55_T4-C-5_vm_13_953_141
69.07157714970641,17.97032567677292,ANO0827,ANO0827_35,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.579333305358887,951.08258056640625,100,0827_35_T4-C-5_vm_13_951_100
69.07089537174494,17.968224492693224,ANO0827,ANO0827_24,Skogsmark,T4-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.604049682617188,952.31170654296875,100,0827_24_T4-C-2_vm_13_952_100
70.99841459897202,23.91821052725527,ANO0879,ANO0879_11,Fjellhei leside og tundra,T3-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.045999526977539,739.6356201171875,100,0879_11_T3-C-2_vm_12_740_100
70.99820426939483,23.922560180243167,ANO0879,ANO0879_13,Semi-naturlig myr,V9-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.029133796691895,739.69976806640625,100,0879_13_V9-C-1_vm_12_740_100
68.84691723597399,17.94219040692588,ANO0894,ANO0894_26,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.1808500289917,970.5499267578125,921.9544677734375,0894_26_T4-C-5_vm_13_971_922
68.84766809786547,17.940301572943955,ANO0894,ANO0894_35,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.168899536132812,970.74896240234375,948.68328857421875,0894_35_T4-C-5_vm_13_971_949
68.84835028962173,17.942380605178545,ANO0894,ANO0894_46,NedbÃ¸rsmyr,V3-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.221549987792969,969.20782470703125,824.62115478515625,0894_46_V3-C-2_vm_13_969_825
68.8499205592701,17.934634304174846,ANO0894,ANO0894_62,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.226383209228516,968.1832275390625,761.57733154296875,0894_62_T4-C-5_vm_13_968_762
68.84916975951596,17.9365235215786,ANO0894,ANO0894_53,Myr- og sumpskogsmark,V2-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.214282989501953,968.84466552734375,824.62115478515625,0894_53_V2-C-1_vm_13_969_825
63.23853852204831,11.071125053057097,ANO0930,ANO0930_33,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.651000022888184,944.90960693359375,100,0930_33_T4-C-1_vm_14_945_100
63.23710590050936,11.071319884608906,ANO0930,ANO0930_13,Skogsmark,T4-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.622766494750977,945.93121337890625,100,0930_13_T4-C-2_vm_14_946_100
63.213861382151414,10.885265403216389,ANO0931,ANO0931_13,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.242632865905762,936.40252685546875,800,0931_13_T4-C-5_vm_12_936_800
63.21376936448754,10.882091543820621,ANO0931,ANO0931_11,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.2391996383667,936.440185546875,900,0931_11_T4-C-1_vm_12_936_900
63.21453153037651,10.883576515790484,ANO0931,ANO0931_22,Ãpen jordvannsmyr,V1-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.247300148010254,936.40081787109375,894.42718505859375,0931_22_V1-C-1_vm_12_936_894
63.21462351550863,10.886750464624527,ANO0931,ANO0931_24,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.258783340454102,936.12689208984375,707.1068115234375,0931_24_T4-C-1_vm_12_936_707
63.21471542988348,10.889924436182579,ANO0931,ANO0931_26,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.276017189025879,935.7147216796875,509.9019470214844,0931_26_T4-C-5_vm_12_936_510
63.2168179379959,10.888031900152662,ANO0931,ANO0931_55,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.321333885192871,934.7269287109375,538.5164794921875,0931_55_T4-C-1_vm_12_935_539
63.21596382630886,10.883372588962903,ANO0931,ANO0931_42,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.264782905578613,936.12158203125,854.400390625,0931_42_T4-C-5_vm_12_936_854
63.215201657901574,10.881887550292626,ANO0931,ANO0931_31,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.247300148010254,936.40081787109375,894.42718505859375,0931_31_T4-C-1_vm_12_936_894
63.21663395065771,10.881683534012925,ANO0931,ANO0931_51,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.29288387298584,935.525634765625,800,0931_51_T4-C-1_vm_12_936_800
63.21672597970846,10.884857705713758,ANO0931,ANO0931_53,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.304017066955566,935.15081787109375,728.010986328125,0931_53_T4-C-1_vm_12_935_728
63.21739612158357,10.883168639390433,ANO0931,ANO0931_62,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.328700065612793,934.6124267578125,700,0931_62_T4-C-1_vm_12_935_700
63.21748811809877,10.886342900550416,ANO0931,ANO0931_64,Skogsmark,T4-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.364200592041016,933.61859130859375,608.2762451171875,0931_64_T4-C-2_vm_12_934_608
63.21758004384802,10.88951718444165,ANO0931,ANO0931_66,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.373299598693848,933.4281005859375,412.3105773925781,0931_66_T4-C-1_vm_12_933_412
63.2168179379959,10.888031900152662,ANO0931,ANO0931_55,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.321333885192871,934.7269287109375,538.5164794921875,0931_55_T4-C-1_vm_12_935_539
62.93069329438822,11.151938873362067,ANO0956,ANO0956_33,Skogsmark,T4-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.747566223144531,797.12286376953125,200,0956_33_T4-C-2_vm_13_797_200
62.93279960397579,11.150084158149983,ANO0956,ANO0956_62,Skogsmark,T4-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.512883186340332,794.52789306640625,412.3105773925781,0956_62_T4-C-2_vm_13_795_412
62.932885429890156,11.153228586939829,ANO0956,ANO0956_64,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.460833549499512,794.6981201171875,500,0956_64_T4-C-1_vm_12_795_500
62.93297118584693,11.156373036537568,ANO0956,ANO0956_66,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.388116836547852,794.67169189453125,509.9019470214844,0956_66_T4-C-1_vm_12_795_510
62.93010552801348,11.156749238482748,ANO0956,ANO0956_26,Semi-naturlig eng,T32-C-9,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.591449737548828,796.45458984375,223.60679626464844,0956_26_T32-C-9_vm_13_796_224
62.932040257145204,11.148606201056449,ANO0956,ANO0956_51,Skogsmark,T4-C-6,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.605316162109375,795.45880126953125,316.2277526855469,0956_51_T4-C-6_vm_13_795_316
62.9313667859058,11.150272575447747,ANO0956,ANO0956_42,Skogsmark,T4-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.69161605834961,796.251708984375,223.60679626464844,0956_42_T4-C-2_vm_13_796_224
62.932126115400294,11.15175054295279,ANO0956,ANO0956_53,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.572850227355957,795.43072509765625,360.55511474609375,0956_53_T4-C-1_vm_13_795_361
62.93153835723474,11.15656114790408,ANO0956,ANO0956_46,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.525533676147461,795.86138916015625,316.2277526855469,0956_46_T4-C-1_vm_13_796_316
61.36380675887043,12.500233402040685,ANO1043,ANO1043_55,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.44314956665039,883.70452880859375,100,1043_55_T4-C-5_vm_12_884_100
61.364496767088674,12.49868124084393,ANO1043,ANO1043_64,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.429666519165039,884.40887451171875,100,1043_64_T4-C-5_vm_12_884_100
61.36455175408853,12.501671007567396,ANO1043,ANO1043_66,Ãpen jordvannsmyr,V1-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.417750358581543,883.9273681640625,223.60679626464844,1043_66_V1-C-5_vm_12_884_224
61.36311673249239,12.501785494907615,ANO1043,ANO1043_46,Fastmarksskogsmark,T4-C-9,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.459583282470703,883.06640625,141.42135620117188,1043_46_T4-C-9_vm_12_883_141
61.361681710466016,12.501899970196533,ANO1043,ANO1043_26,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.47303295135498,882.60040283203125,100,1043_26_T4-C-5_vm_12_883_100
61.3608817063786,12.497473070193195,ANO1043,ANO1043_13,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.4799165725708,882.6719970703125,141.42135620117188,1043_13_T4-C-5_vm_12_883_141
61.36082662899865,12.49448366319176,ANO1043,ANO1043_11,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.476316452026367,882.79022216796875,223.60679626464844,1043_11_T4-C-1_vm_12_883_224
61.3615716838137,12.495920995423372,ANO1043,ANO1043_22,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.473750114440918,883.40447998046875,200,1043_22_T4-C-1_vm_12_883_200
61.36226164308782,12.494368852335828,ANO1043,ANO1043_31,Ãpen jordvannsmyr,V1-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.473750114440918,883.40447998046875,200,1043_31_V1-C-5_vm_12_883_200
61.36300669931987,12.495806246845627,ANO1043,ANO1043_42,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.465232849121094,883.8529052734375,100,1043_42_T4-C-5_vm_12_884_100
61.05055165398939,10.841566821515675,ANO1100,ANO1100_11,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.431933403015137,803.5570068359375,200,1100_11_T4-C-1_vm_13_804_200
61.05131355698943,10.842950432421283,ANO1100,ANO1100_22,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.40548324584961,804.31787109375,100,1100_22_T4-C-1_vm_13_804_100
61.051984324822506,10.841378800002254,ANO1100,ANO1100_31,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.40548324584961,804.31787109375,100,1100_31_T4-C-1_vm_13_804_100
61.05417890271442,10.842574482936097,ANO1100,ANO1100_62,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.329333305358887,806.59002685546875,100,1100_62_T4-C-1_vm_13_807_100
61.05426999998535,10.845530001426653,ANO1100,ANO1100_64,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.302450180053711,806.54180908203125,200,1100_64_T4-C-5_vm_13_807_200
61.05359918419691,10.847101663188782,ANO1100,ANO1100_55,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.312849998474121,805.8134765625,100,1100_55_T4-C-1_vm_13_806_100
61.05436103266407,10.848485539475305,ANO1100,ANO1100_66,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.274700164794922,806.6029052734375,200,1100_66_T4-C-1_vm_13_807_200
61.05149566553873,10.848860958182097,ANO1100,ANO1100_26,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.35021686553955,804.41436767578125,100,1100_26_T4-C-5_vm_13_804_100
61.05073382177177,10.847477195044666,ANO1100,ANO1100_15,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.393850326538086,803.49017333984375,200,1100_15_T4-C-1_vm_13_803_200
61.05064277017178,10.844521998501296,ANO1100,ANO1100_13,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.420299530029297,803.46881103515625,200,1100_13_T4-C-1_vm_13_803_200
61.05140464355641,10.845905685525516,ANO1100,ANO1100_24,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.380800247192383,804.17266845703125,100,1100_24_T4-C-1_vm_13_804_100
61.05207544635826,10.84433410966591,ANO1100,ANO1100_33,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.393716812133789,804.20172119140625,100,1100_33_T4-C-1_vm_13_804_100
62.80534438762326,10.022191824987011,ANO1106,ANO1106_35,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.426567077636719,772.6798095703125,282.84271240234375,1106_35_T4-C-1_vm_12_773_283
62.80600429360825,10.02050766798586,ANO1106,ANO1106_44,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.43850040435791,773.96478271484375,400,1106_44_T4-C-1_vm_12_774_400
62.806664178667496,10.018823435704725,ANO1106,ANO1106_53,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.456116676330566,775.32440185546875,300,1106_53_T4-C-1_vm_12_775_300
62.807434957000616,10.020265388211955,ANO1106,ANO1106_64,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.485466003417969,776.92266845703125,400,1106_64_T4-C-1_vm_12_777_400
62.80468446071417,10.023875906711224,ANO1106,ANO1106_26,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.426733016967773,772.71630859375,223.60679626464844,1106_26_T4-C-1_vm_12_773_224
62.804462728759475,10.01762396218151,ANO1106,ANO1106_22,Fastmarksskogsmark,T4-C-2,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.38878345489502,772.201904296875,200,1106_22_T4-C-2_vm_12_772_200
62.80589338618974,10.017381558480512,ANO1106,ANO1106_42,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.421483039855957,773.6663818359375,200,1106_42_T4-C-1_vm_12_774_200
62.80523351825582,10.019065777446258,ANO1106,ANO1106_33,Fastmarksskogsmark,T4-C-3,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.408233642578125,772.3389892578125,300,1106_33_T4-C-3_vm_12_772_300
62.80611513170455,10.023633804113816,ANO1106,ANO1106_46,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.437800407409668,774.1541748046875,282.84271240234375,1106_46_T4-C-1_vm_12_774_283
69.91917748431305,20.131939184635634,ANO1109,ANO1109_26,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.21578311920166,874.91632080078125,1000,1109_26_T4-C-1_vm_12_875_1000
69.91852323098414,20.129684495828887,ANO1109,ANO1109_15,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.196516990661621,875.30438232421875,989.94952392578125,1109_15_T4-C-1_vm_12_875_990
60.1326784093359,9.10771114819056,ANO1135,ANO1135_46,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.940549850463867,912.53900146484375,282.84271240234375,1135_46_T4-C-1_vm_13_913_283
60.131771970950744,9.103542191600868,ANO1135,ANO1135_33,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.572216033935547,914.538818359375,360.55511474609375,1135_33_T4-C-1_vm_13_915_361
60.13124934939083,9.10796753017122,ANO1135,ANO1135_26,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.896650314331055,913.01910400390625,200,1135_26_T4-C-5_vm_13_913_200
60.13189992542348,9.10640695233467,ANO1135,ANO1135_35,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.771349906921387,913.84527587890625,223.60679626464844,1135_35_T4-C-1_vm_13_914_224
60.13255048208776,9.104846313053523,ANO1135,ANO1135_44,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.706449508666992,914.0115966796875,360.55511474609375,1135_44_T4-C-1_vm_13_914_361
60.131121429493774,9.105102817923363,ANO1135,ANO1135_24,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.658866882324219,914.45587158203125,282.84271240234375,1135_24_T4-C-1_vm_13_914_283
60.13047086866818,9.106663382805234,ANO1135,ANO1135_15,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.718683242797852,914.35577392578125,141.42135620117188,1135_15_T4-C-5_vm_13_914_141
60.13021491263165,9.100934133019848,ANO1135,ANO1135_11,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.422883033752441,915.16290283203125,412.3105773925781,1135_11_T4-C-1_vm_12_915_412
60.1309934477983,9.102238131590966,ANO1135,ANO1135_22,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.492616653442383,914.472412109375,447.2135925292969,1135_22_T4-C-5_vm_12_914_447
60.133072995753224,9.100420754625492,ANO1135,ANO1135_51,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.65506649017334,912.8782958984375,565.6854248046875,1135_51_T4-C-5_vm_13_913_566
60.13034292154798,9.103798744952684,ANO1135,ANO1135_13,Skogsmark,T4-C-9,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.508666038513184,915.15960693359375,316.2277526855469,1135_13_T4-C-9_vm_13_915_316
60.13164395467842,9.100677456790457,ANO1135,ANO1135_31,Ãpen jordvannsmyr,V1-C-6,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.492616653442383,914.472412109375,447.2135925292969,1135_31_V1-C-6_vm_12_914_447
60.13320101938222,9.103285612325664,ANO1135,ANO1135_53,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.711783409118652,913.10491943359375,500,1135_53_T4-C-1_vm_13_913_500
60.13242249303773,9.101981503835617,ANO1135,ANO1135_42,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.5646333694458,913.69281005859375,500,1135_42_T4-C-1_vm_13_914_500
60.13410746831056,9.10745474030296,ANO1135,ANO1135_66,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.070499420166016,910.99560546875,360.55511474609375,1135_66_T4-C-1_vm_13_911_361
60.13332898120811,9.106150495952901,ANO1135,ANO1135_55,Skogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.873800277709961,912.8084716796875,412.3105773925781,1135_55_T4-C-5_vm_13_913_412
60.13397953371069,9.104589782264554,ANO1135,ANO1135_64,Skogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,12.869233131408691,912.0379638671875,538.5164794921875,1135_64_T4-C-1_vm_13_912_539
61.28479537638746,12.825316311095499,ANO1141,ANO1141_66,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.252799987792969,914.41259765625,824.62115478515625,1141_66_T4-C-1_vm_13_914_825
61.28405378274618,12.823874579098439,ANO1141,ANO1141_55,Fastmarksskogsmark,T4-C-1,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.307183265686035,914.59967041015625,806.22576904296875,1141_55_T4-C-1_vm_13_915_806
61.284747540668604,12.82233344394033,ANO1141,ANO1141_64,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.288199424743652,913.649169921875,700,1141_64_T4-C-5_vm_13_914_700
61.28400591568601,12.820891785161926,ANO1141,ANO1141_53,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.344799995422363,913.839599609375,608.2762451171875,1141_53_T4-C-5_vm_13_914_608
61.28469963943495,12.81935058723423,ANO1141,ANO1141_62,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.338350296020508,912.99920654296875,500,1141_62_T4-C-5_vm_13_913_500
61.28395798311318,12.817909001680825,ANO1141,ANO1141_51,Fastmarksskogsmark,T4-C-13,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.367133140563965,913.5264892578125,509.9019470214844,1141_51_T4-C-13_vm_13_914_510
61.28326427564212,12.819450194377254,ANO1141,ANO1141_42,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.395566940307617,914.01373291015625,538.5164794921875,1141_42_T4-C-5_vm_13_914_539
61.283312174041626,12.822432915095888,ANO1141,ANO1141_44,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.35693359375,914.77752685546875,728.010986328125,1141_44_T4-C-5_vm_13_915_728
61.283360006930224,12.825415646262034,ANO1141,ANO1141_46,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.332599639892578,915.54327392578125,707.1068115234375,1141_46_T4-C-5_vm_13_916_707
61.28118304586005,12.824073364540533,ANO1141,ANO1141_15,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.403916358947754,916.27740478515625,640.31243896484375,1141_15_T4-C-5_vm_13_916_640
61.28113518446379,12.821090842552021,ANO1141,ANO1141_13,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.427383422851562,915.46527099609375,707.1068115234375,1141_13_T4-C-5_vm_13_915_707
61.28187680701408,12.822532375803936,ANO1141,ANO1141_24,Fastmarksskogsmark,T4-C-5,vm,Ano_sites/Blåbær/tempW12-14_preA700-1050.csv,13.388067245483398,915.305908203125,761.57733154296875,1141_24_T4-C-5_vm_13_915_762
